,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,New York,Rhode Island,Georgia,New Hampshire,North Carolina,New Jersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,South Carolina,District of Columbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,South Dakota,Arkansas,Delaware,Mississippi,New Mexico,North Dakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,Puerto Rico,Virgin Islands,Guam,West Virginia,Northern Mariana Islands,American Samoa
2021-02-22,338309.0,1178702.0,3537033.0,809899.0,570546.0,612713.0,2604710.0,199619.0,367130.0,153139.0,1872915.0,1598226.0,123980.0,962215.0,73665.0,846084.0,769109.0,424097.0,377148.0,291198.0,752816.0,27124.0,659547.0,401579.0,479659.0,419853.0,920025.0,505589.0,39755.0,294873.0,521050.0,14608.0,565270.0,275334.0,333087.0,424644.0,955378.0,637100.0,111334.0,315759.0,85090.0,290874.0,183023.0,99342.0,53900.0,57316.0,43594.0,487520.0,169723.0,98929.0,132872.0,2579.0,8696.0,129854.0,143.0,0.0
2021-02-23,339051.0,1180421.0,3543293.0,811560.0,571783.0,613427.0,2614977.0,199837.0,367846.0,153645.0,1878525.0,1605149.0,124262.0,966131.0,73923.0,847652.0,772267.0,425155.0,377810.0,291698.0,754161.0,27168.0,660229.0,402943.0,480159.0,420212.0,922848.0,506912.0,39844.0,294885.0,521782.0,14691.0,567039.0,276691.0,333962.0,426048.0,958153.0,638824.0,111546.0,316593.0,85228.0,291222.0,183335.0,99446.0,53944.0,57371.0,43736.0,488973.0,170013.0,99161.0,133091.0,2589.0,8696.0,130139.0,143.0,0.0
2021-02-24,339913.0,1182402.0,3549145.0,812653.0,573885.0,614271.0,2622573.0,200260.0,368658.0,154069.0,1885653.0,1611288.0,124718.0,969603.0,74258.0,850960.0,775385.0,426281.0,378672.0,292100.0,755637.0,27211.0,661241.0,404242.0,480913.0,421010.0,925662.0,509044.0,39943.0,295991.0,522611.0,14768.0,568946.0,278184.0,334665.0,426925.0,959995.0,640353.0,111808.0,317396.0,85506.0,291891.0,183781.0,99561.0,53988.0,57550.0,43900.0,490220.0,170351.0,99363.0,133134.0,2623.0,8698.0,130382.0,143.0,0.0
2021-02-25,340997.0,1184374.0,3554779.0,813898.0,575993.0,615233.0,2630384.0,200663.0,369490.0,154581.0,1892293.0,1620181.0,125185.0,972984.0,74568.0,854394.0,778960.0,427499.0,379648.0,292689.0,757505.0,27247.0,662332.0,405637.0,481899.0,422156.0,928029.0,511546.0,40122.0,296047.0,523311.0,14840.0,570982.0,279159.0,335222.0,427689.0,962404.0,641925.0,111964.0,318122.0,85801.0,292811.0,184080.0,99651.0,54202.0,57735.0,44117.0,491110.0,170735.0,99566.0,133234.0,2636.0,8699.0,130813.0,143.0,0.0
2021-02-26,341941.0,1186993.0,3561681.0,815345.0,577980.0,616029.0,2641266.0,200866.0,370140.0,154902.0,1898215.0,1628255.0,125622.0,976400.0,74893.0,857203.0,782829.0,428475.0,380618.0,293152.0,759124.0,27320.0,663282.0,406795.0,483046.0,423023.0,931099.0,513295.0,40284.0,296798.0,523958.0,14963.0,572639.0,279946.0,335840.0,428592.0,964380.0,643197.0,112107.0,318638.0,86098.0,293542.0,184736.0,99741.0,54350.0,57846.0,44295.0,491849.0,171071.0,99732.0,133475.0,2636.0,8703.0,131234.0,143.0,0.0
2021-02-27,342574.0,1188732.0,3566089.0,816334.0,579680.0,616899.0,2646681.0,201105.0,370826.0,155315.0,1903674.0,1636297.0,125622.0,979683.0,75166.0,859527.0,786964.0,430129.0,381454.0,293529.0,760289.0,27419.0,664149.0,407745.0,483858.0,423802.0,934113.0,515072.0,40478.0,296798.0,524325.0,15098.0,574314.0,279946.0,336270.0,428592.0,966154.0,644528.0,112293.0,319195.0,86517.0,294091.0,184888.0,99810.0,54350.0,57846.0,44492.0,492683.0,171209.0,99920.0,133659.0,2646.0,8704.0,131580.0,143.0,0.0
2021-02-28,342644.0,1189922.0,3569578.0,817232.0,581148.0,617380.0,2650283.0,201298.0,371291.0,155597.0,1909213.0,1644124.0,125622.0,981844.0,75424.0,859527.0,789354.0,430970.0,382281.0,293815.0,761232.0,27473.0,664880.0,408392.0,484662.0,424508.0,935911.0,516823.0,40598.0,296798.0,524600.0,15198.0,576050.0,279946.0,336455.0,430100.0,967422.0,644564.0,112427.0,322415.0,86799.0,294795.0,185132.0,99839.0,54394.0,57846.0,44634.0,493252.0,171209.0,99999.0,133912.0,2646.0,8705.0,131855.0,143.0,0.0
2021-03-01,343723.0,1191207.0,3573775.0,818268.0,582543.0,617700.0,2658389.0,201556.0,371548.0,155873.0,1910913.0,1650560.0,126588.0,983879.0,75588.0,862880.0,792496.0,432186.0,382884.0,294047.0,761891.0,27499.0,665422.0,408854.0,485298.0,424888.0,938308.0,517976.0,40684.0,297436.0,525206.0,15284.0,577174.0,282626.0,336890.0,430504.0,968874.0,646502.0,112470.0,322509.0,87080.0,294994.0,185297.0,99882.0,54471.0,58229.0,44762.0,493769.0,171618.0,100115.0,134199.0,2646.0,8706.0,132048.0,143.0,0.0
2021-03-02,344516.0,1192860.0,3578092.0,819281.0,582844.0,618310.0,2665566.0,201894.0,372035.0,156088.0,1918092.0,1656941.0,126849.0,986968.0,75803.0,864656.0,795785.0,432939.0,383352.0,294324.0,762964.0,27532.0,665962.0,409843.0,485723.0,424999.0,940811.0,518823.0,40767.0,297460.0,525664.0,15372.0,578559.0,283128.0,337496.0,431271.0,970583.0,648119.0,112652.0,322949.0,87193.0,295295.0,185542.0,99987.0,54527.0,58383.0,44944.0,494421.0,172031.0,100272.0,134350.0,2646.0,8711.0,132184.0,143.0,0.0
2021-03-03,345193.0,1194960.0,3582495.0,820561.0,584743.0,619089.0,2673115.0,202182.0,372764.0,156387.0,1924106.0,1663505.0,127285.0,989698.0,75990.0,866725.0,799476.0,434143.0,384138.0,294742.0,764297.0,27549.0,666731.0,410874.0,486502.0,425746.0,943448.0,519996.0,40818.0,298178.0,526191.0,15487.0,580108.0,283622.0,338009.0,431771.0,972605.0,649908.0,112833.0,323353.0,87425.0,295675.0,185898.0,100097.0,54616.0,58574.0,45091.0,497154.0,172442.0,100469.0,134380.0,2695.0,8714.0,132416.0,144.0,0.0
2021-03-04,346030.0,1196739.0,3587750.0,821474.0,586310.0,619942.0,2680637.0,202521.0,373319.0,156714.0,1930224.0,1670973.0,127727.0,992399.0,76178.0,869364.0,802669.0,435448.0,384947.0,295166.0,765869.0,27604.0,667668.0,411928.0,487442.0,426641.0,946455.0,521563.0,41014.0,298218.0,526806.0,15686.0,581408.0,284500.0,338588.0,432527.0,974480.0,651685.0,113065.0,323756.0,87643.0,296154.0,186156.0,100214.0,54685.0,58722.0,45227.0,498076.0,172721.0,100640.0,134482.0,2704.0,8716.0,132677.0,144.0,0.0
2021-03-05,346733.0,1198242.0,3592812.0,823384.0,588209.0,620663.0,2686191.0,202871.0,373924.0,156985.0,1936199.0,1679124.0,128121.0,994416.0,76422.0,871407.0,806367.0,436848.0,385860.0,295558.0,767073.0,27693.0,668520.0,412863.0,488238.0,427558.0,949223.0,523258.0,41122.0,298897.0,527396.0,15819.0,583060.0,285330.0,339121.0,433045.0,976230.0,653447.0,113229.0,324326.0,87874.0,296745.0,186460.0,100308.0,54764.0,58870.0,45452.0,498887.0,172929.0,100798.0,134681.0,2714.0,8716.0,132964.0,144.0,0.0
2021-03-06,347301.0,1200720.0,3597075.0,825119.0,589931.0,621277.0,2689785.0,203084.0,374494.0,157163.0,1940889.0,1687250.0,128121.0,996616.0,76695.0,873169.0,810089.0,437650.0,386792.0,296030.0,768139.0,27774.0,669754.0,413684.0,489184.0,428536.0,951703.0,524457.0,41273.0,298900.0,527836.0,15964.0,584537.0,285330.0,339511.0,433045.0,977738.0,655016.0,113378.0,324653.0,88139.0,297321.0,186742.0,100387.0,54764.0,58870.0,45635.0,499411.0,173011.0,100925.0,134942.0,2714.0,8718.0,133290.0,144.0,0.0
2021-03-07,347391.0,1201760.0,3599828.0,826454.0,591356.0,621654.0,2692573.0,203304.0,374906.0,157350.0,1944987.0,1694908.0,128121.0,998254.0,76861.0,873169.0,812609.0,437726.0,387501.0,296267.0,769161.0,27821.0,670500.0,414200.0,490079.0,428997.0,953421.0,525865.0,41419.0,298900.0,528102.0,16083.0,585700.0,285330.0,339672.0,433785.0,978471.0,655075.0,113589.0,324818.0,88354.0,297581.0,186922.0,100421.0,54764.0,58870.0,45794.0,499819.0,173011.0,100968.0,135247.0,2714.0,8718.0,133445.0,144.0,0.0
2021-03-08,348485.0,1203008.0,3604005.0,827237.0,592344.0,621842.0,2696533.0,203546.0,375165.0,157611.0,1948299.0,1700348.0,128981.0,999460.0,77060.0,875966.0,814916.0,439609.0,388217.0,296457.0,770202.0,27862.0,670975.0,414550.0,490551.0,429162.0,955337.0,526716.0,41579.0,299503.0,574365.0,16199.0,586592.0,287396.0,340128.0,434289.0,979726.0,657365.0,113596.0,324951.0,88563.0,297651.0,187040.0,100449.0,54903.0,59210.0,45926.0,500092.0,173523.0,101093.0,135432.0,2744.0,8720.0,133627.0,146.0,0.0
2021-03-09,349196.0,1204693.0,3608146.0,827800.0,593607.0,622444.0,2701913.0,203806.0,375725.0,158029.0,1952725.0,1707181.0,129277.0,1001341.0,77252.0,877212.0,819042.0,440479.0,388848.0,296872.0,771292.0,27903.0,671570.0,415393.0,492176.0,429432.0,958266.0,527348.0,41910.0,299523.0,575066.0,16286.0,588129.0,288145.0,340891.0,434926.0,981619.0,658967.0,113753.0,325383.0,88679.0,298008.0,187238.0,100544.0,54972.0,59299.0,46059.0,500616.0,173922.0,101229.0,135552.0,2744.0,8721.0,133856.0,146.0,0.0
2021-03-10,349881.0,1206362.0,3611614.0,828630.0,595264.0,623150.0,2707234.0,204144.0,376384.0,158360.0,1957578.0,1713287.0,129595.0,1003181.0,77463.0,879027.0,822817.0,441611.0,389748.0,297203.0,772634.0,27944.0,672439.0,416402.0,493081.0,430250.0,960877.0,528473.0,42006.0,300261.0,575719.0,16371.0,589375.0,288657.0,341378.0,435514.0,983487.0,661607.0,113962.0,325700.0,88891.0,298445.0,187487.0,100645.0,55014.0,59451.0,46254.0,501398.0,174381.0,101374.0,135552.0,2755.0,8725.0,134158.0,146.0,0.0
2021-03-11,350661.0,1208072.0,3615174.0,830465.0,597073.0,623801.0,2713387.0,204417.0,377031.0,158649.0,1962643.0,1720456.0,130120.0,1004918.0,77764.0,881110.0,826631.0,442599.0,390672.0,297813.0,773907.0,27998.0,673349.0,417631.0,494174.0,430944.0,963552.0,529392.0,42128.0,300302.0,576523.0,16500.0,590625.0,289392.0,341837.0,435935.0,984934.0,664079.0,114163.0,326040.0,89680.0,299124.0,187720.0,100757.0,55112.0,59689.0,46441.0,502263.0,174729.0,101561.0,135666.0,2761.0,8727.0,134496.0,146.0,0.0
2021-03-12,351419.0,1209847.0,3617479.0,831832.0,598859.0,624508.0,2718585.0,204722.0,377550.0,159130.0,1967857.0,1728900.0,130502.0,1006519.0,78074.0,883075.0,830847.0,443842.0,391662.0,298706.0,775589.0,28156.0,674293.0,418540.0,495276.0,431366.0,966620.0,530880.0,42282.0,300698.0,577371.0,16623.0,592214.0,290577.0,342343.0,436482.0,986740.0,666844.0,114347.0,326499.0,89911.0,299887.0,187984.0,100878.0,55163.0,59796.0,46650.0,502711.0,175068.0,101683.0,136022.0,2767.0,8736.0,134842.0,146.0,0.0
2021-03-13,352116.0,1211440.0,3621217.0,832094.0,600616.0,625045.0,2721431.0,204886.0,378041.0,159427.0,1973101.0,1734933.0,130502.0,1007740.0,78319.0,883888.0,834714.0,445139.0,392763.0,299142.0,775718.0,28218.0,675127.0,419195.0,496463.0,431991.0,969095.0,532549.0,42432.0,300702.0,577932.0,16698.0,593562.0,290577.0,342705.0,436482.0,988298.0,668771.0,114493.0,326813.0,90156.0,300577.0,188167.0,100973.0,55163.0,59796.0,46856.0,503305.0,175305.0,101801.0,136182.0,2767.0,8737.0,135149.0,147.0,0.0
2021-03-14,352225.0,1212895.0,3623465.0,832743.0,602308.0,625556.0,2724143.0,205049.0,378437.0,159617.0,1976800.0,1741620.0,130502.0,1008542.0,78615.0,883888.0,838024.0,445953.0,393623.0,299318.0,775773.0,28268.0,675822.0,419578.0,497460.0,432483.0,970914.0,533421.0,42511.0,300702.0,578274.0,16890.0,594735.0,290577.0,342886.0,437393.0,989191.0,668859.0,114623.0,326943.0,90381.0,300780.0,188311.0,101007.0,55163.0,59796.0,47025.0,503673.0,175305.0,101835.0,136417.0,2767.0,8737.0,135468.0,154.0,0.0
2021-03-15,353344.0,1213763.0,3626427.0,833391.0,603464.0,625888.0,2728799.0,205440.0,378658.0,159872.0,1979626.0,1748739.0,131487.0,1009499.0,78813.0,887002.0,840846.0,446827.0,394240.0,299517.0,778768.0,28312.0,676235.0,420010.0,498286.0,432793.0,972772.0,534188.0,42623.0,301134.0,578559.0,16992.0,595865.0,293102.0,343303.0,437565.0,990340.0,672687.0,114649.0,327060.0,90614.0,300881.0,188488.0,101032.0,55327.0,60174.0,47199.0,508229.0,175774.0,102055.0,136610.0,2767.0,8742.0,135678.0,154.0,0.0
2021-03-16,353981.0,1215745.0,3628489.0,833883.0,604666.0,626537.0,2734622.0,205646.0,379139.0,160084.0,1984417.0,1755450.0,131750.0,1011361.0,79070.0,888797.0,844563.0,447149.0,394900.0,299875.0,779888.0,28357.0,676799.0,420889.0,498994.0,433025.0,975872.0,534869.0,42730.0,301170.0,579229.0,17047.0,597141.0,293955.0,343851.0,438557.0,992223.0,675483.0,114791.0,327456.0,90751.0,301250.0,188664.0,101181.0,55352.0,60277.0,47388.0,508717.0,176133.0,102469.0,136826.0,2767.0,8742.0,136019.0,154.0,0.0
2021-03-17,354906.0,1217258.0,3631857.0,834329.0,606377.0,627266.0,2739163.0,205896.0,379838.0,160348.0,1989016.0,1762032.0,132184.0,1013340.0,79367.0,890484.0,848875.0,447840.0,395817.0,300177.0,781593.0,28423.0,677705.0,421780.0,500030.0,433516.0,979065.0,536100.0,42811.0,301763.0,580040.0,17106.0,598468.0,294328.0,344268.0,439002.0,993681.0,679274.0,114966.0,327781.0,91123.0,301602.0,188907.0,101315.0,55449.0,60451.0,47591.0,509476.0,176589.0,102602.0,136893.0,2767.0,8745.0,136334.0,157.0,0.0
2021-03-18,355706.0,1219667.0,3635429.0,834607.0,608318.0,627949.0,2742559.0,206196.0,380398.0,160642.0,1994109.0,1767547.0,132616.0,1015565.0,79702.0,892813.0,853347.0,449206.0,396930.0,300434.0,782482.0,28509.0,678669.0,422546.0,501526.0,434075.0,982115.0,537498.0,42892.0,301786.0,580761.0,17247.0,600550.0,295484.0,344860.0,439543.0,995785.0,682322.0,115203.0,328045.0,91425.0,301924.0,189158.0,101434.0,55479.0,60606.0,47832.0,510048.0,176910.0,102736.0,136962.0,2767.0,8749.0,136716.0,157.0,0.0
2021-03-19,356637.0,1222043.0,3638641.0,835056.0,610481.0,628634.0,2746452.0,206470.0,380844.0,161068.0,1999249.0,1772624.0,133039.0,1017114.0,79996.0,894586.0,857739.0,450349.0,398083.0,300696.0,784120.0,28678.0,679529.0,423499.0,502961.0,434491.0,985595.0,538801.0,43034.0,302223.0,581380.0,17393.0,602182.0,296691.0,345304.0,439737.0,997336.0,686584.0,115518.0,328273.0,91635.0,302316.0,189374.0,101545.0,55581.0,60683.0,48070.0,510579.0,177292.0,102900.0,137294.0,2767.0,8749.0,137092.0,157.0,0.0
2021-03-20,357376.0,1223884.0,3640830.0,835765.0,612857.0,629167.0,2748905.0,206685.0,381311.0,161342.0,2004354.0,1779291.0,133039.0,1018824.0,80316.0,896395.0,862648.0,452174.0,399201.0,300962.0,784220.0,28763.0,680420.0,423989.0,504341.0,434491.0,989336.0,540390.0,43175.0,302223.0,581859.0,17555.0,603748.0,296691.0,345644.0,439737.0,998819.0,689933.0,115723.0,328547.0,91942.0,302677.0,189560.0,101633.0,55581.0,60683.0,48292.0,511087.0,177501.0,103042.0,137510.0,2767.0,8749.0,137478.0,157.0,0.0
2021-03-21,357420.0,1225236.0,3642778.0,836253.0,614668.0,629606.0,2751212.0,206792.0,381687.0,161532.0,2008341.0,1783026.0,133039.0,1020384.0,80543.0,896395.0,865886.0,452727.0,400208.0,301187.0,784267.0,28834.0,681188.0,424272.0,505292.0,434491.0,991403.0,541582.0,43229.0,302223.0,582185.0,17740.0,604908.0,296691.0,345785.0,439737.0,999751.0,690090.0,115867.0,328655.0,92287.0,302837.0,189731.0,101682.0,55581.0,60683.0,48464.0,511460.0,177501.0,103111.0,137836.0,2767.0,8749.0,137826.0,157.0,0.0
2021-03-22,358727.0,1226595.0,3645684.0,836737.0,615874.0,629994.0,2754620.0,207124.0,381846.0,161800.0,2011203.0,1787934.0,134039.0,1021299.0,80750.0,899303.0,869037.0,453045.0,400890.0,301360.0,787263.0,28912.0,681699.0,424716.0,506444.0,435450.0,993622.0,542203.0,43383.0,302602.0,582710.0,17839.0,605969.0,299667.0,346218.0,441066.0,1001195.0,695763.0,115972.0,328707.0,92429.0,302932.0,189893.0,101732.0,55730.0,61034.0,48642.0,511779.0,177929.0,103227.0,138131.0,2767.0,8753.0,138102.0,157.0,0.0
2021-03-23,359290.0,1228418.0,3648181.0,837244.0,617695.0,630040.0,2758973.0,207401.0,382229.0,162101.0,2016505.0,1794735.0,134336.0,1023176.0,81132.0,900546.0,873840.0,453976.0,401612.0,301506.0,788549.0,28950.0,682360.0,425592.0,507299.0,435634.0,997245.0,542912.0,43488.0,302665.0,583286.0,17933.0,607234.0,300565.0,346985.0,441771.0,1002822.0,700292.0,116100.0,328946.0,92609.0,303238.0,190064.0,101896.0,55799.0,61212.0,48773.0,511789.0,178254.0,103579.0,138358.0,2767.0,8755.0,138429.0,158.0,0.0
2021-03-24,360203.0,1231154.0,3650958.0,837849.0,619816.0,631508.0,2762762.0,207634.0,382791.0,162461.0,2021648.0,1814919.0,134807.0,1024530.0,81521.0,902610.0,877936.0,456069.0,402785.0,301749.0,789976.0,29005.0,683330.0,426210.0,508609.0,436135.0,1001913.0,543925.0,43595.0,303234.0,584084.0,18028.0,608704.0,302022.0,347590.0,442221.0,1004670.0,705335.0,116370.0,329177.0,92819.0,303625.0,190275.0,102032.0,55887.0,61411.0,48972.0,512711.0,178663.0,103796.0,138503.0,2876.0,8758.0,138818.0,158.0,0.0
2021-03-25,361300.0,1233417.0,3653449.0,837987.0,622226.0,632331.0,2768120.0,207938.0,383260.0,162878.0,2027421.0,1823602.0,135290.0,1026632.0,82039.0,904665.0,881880.0,457010.0,404167.0,302196.0,791437.0,29120.0,684281.0,427004.0,510476.0,436504.0,1005504.0,545254.0,43669.0,303267.0,585299.0,18215.0,610263.0,303510.0,348492.0,442620.0,1006171.0,711126.0,116624.0,329511.0,93038.0,303942.0,190491.0,102230.0,55920.0,61558.0,49190.0,513138.0,179009.0,103961.0,138581.0,2877.0,8763.0,139251.0,159.0,0.0
2021-03-26,362403.0,1236528.0,3656822.0,838558.0,624986.0,633154.0,2772019.0,208213.0,383771.0,163368.0,2033171.0,1831605.0,135775.0,1028447.0,82374.0,906770.0,887479.0,458106.0,405528.0,302642.0,792724.0,29322.0,685382.0,427650.0,512175.0,436971.0,1010521.0,546670.0,43825.0,303710.0,586353.0,18498.0,612062.0,305210.0,349055.0,443069.0,1008913.0,717104.0,116833.0,329695.0,93325.0,304210.0,190716.0,102414.0,56046.0,61744.0,49443.0,513580.0,179313.0,104107.0,138841.0,2888.0,8765.0,139750.0,159.0,0.0
2021-03-27,363588.0,1239012.0,3658932.0,839334.0,627556.0,633846.0,2775092.0,208707.0,384231.0,163737.0,2039054.0,1840338.0,135775.0,1029997.0,82745.0,906770.0,892145.0,460114.0,406894.0,302939.0,792763.0,29426.0,686360.0,428107.0,513911.0,436971.0,1014137.0,548114.0,44051.0,303710.0,586829.0,18623.0,613974.0,305210.0,349554.0,443069.0,1010603.0,722160.0,117081.0,329860.0,93701.0,304420.0,190887.0,102568.0,56046.0,61744.0,49653.0,514072.0,179511.0,104159.0,139240.0,2901.0,8766.0,140316.0,159.0,0.0
2021-03-28,363659.0,1241187.0,3661102.0,839888.0,629531.0,634317.0,2778062.0,208867.0,384621.0,163952.0,2043997.0,1849190.0,135775.0,1030899.0,83027.0,906770.0,896650.0,460827.0,408229.0,303081.0,792811.0,29528.0,687304.0,428419.0,515136.0,436971.0,1016713.0,549199.0,44175.0,303710.0,587107.0,18820.0,615366.0,305210.0,349714.0,443069.0,1011622.0,722276.0,117244.0,329929.0,94062.0,304616.0,191048.0,102615.0,56046.0,61744.0,49850.0,514391.0,179511.0,104184.0,139508.0,2907.0,8769.0,140613.0,159.0,0.0
2021-03-29,365029.0,1243171.0,3664161.0,840501.0,631031.0,634662.0,2782555.0,208853.0,384815.0,164256.0,2047371.0,1858162.0,136419.0,1032045.0,83340.0,912026.0,900271.0,461969.0,409260.0,303292.0,795088.0,29626.0,688017.0,428835.0,516686.0,437853.0,1020584.0,550068.0,44248.0,304143.0,587619.0,19002.0,616509.0,308439.0,350219.0,443905.0,1013119.0,731519.0,117336.0,330008.0,94402.0,304695.0,191230.0,102671.0,56190.0,61744.0,50030.0,514619.0,179897.0,104293.0,140103.0,2907.0,8773.0,140991.0,159.0,0.0
2021-03-30,365816.0,1245548.0,3666541.0,841078.0,633081.0,635523.0,2785961.0,209163.0,385186.0,164582.0,2052433.0,1863912.0,136765.0,1033379.0,83714.0,913515.0,905144.0,462991.0,410163.0,303520.0,796371.0,29689.0,688740.0,429501.0,517959.0,437974.0,1025958.0,550669.0,44413.0,304179.0,588199.0,19109.0,617941.0,310056.0,350756.0,444414.0,1015577.0,737764.0,117495.0,330186.0,94573.0,304858.0,191377.0,102912.0,56236.0,62395.0,50253.0,514980.0,180233.0,104456.0,140550.0,2907.0,8774.0,141322.0,159.0,0.0
2021-03-31,366907.0,1248133.0,3669048.0,841811.0,635580.0,636250.0,2790030.0,209602.0,385700.0,165013.0,2057727.0,1871595.0,137329.0,1035186.0,84176.0,915456.0,908812.0,464782.0,411529.0,303799.0,797531.0,29779.0,689785.0,430116.0,519607.0,438364.0,1030415.0,551630.0,44513.0,304657.0,588900.0,19275.0,618976.0,310888.0,351402.0,444933.0,1017566.0,744823.0,117759.0,330398.0,94802.0,305146.0,191652.0,103123.0,56310.0,62559.0,50504.0,515388.0,180643.0,104677.0,140720.0,2907.0,8776.0,141738.0,159.0,0.0
2021-04-01,368049.0,1251829.0,3671690.0,842200.0,638339.0,637117.0,2793685.0,210155.0,386188.0,165524.0,2064517.0,1880768.0,137848.0,1036700.0,84539.0,917474.0,914420.0,466368.0,413113.0,304131.0,799226.0,29888.0,691001.0,431160.0,521745.0,438777.0,1034263.0,552681.0,44656.0,304685.0,589546.0,19523.0,620801.0,312468.0,352137.0,445469.0,1020041.0,751999.0,117989.0,330609.0,95188.0,305417.0,191946.0,103331.0,56389.0,62785.0,50788.0,515866.0,181023.0,104865.0,141085.0,2907.0,8779.0,142233.0,159.0,0.0
2021-04-02,369319.0,1254866.0,3675457.0,843132.0,640779.0,637988.0,2795691.0,211136.0,386610.0,166014.0,2071007.0,1888823.0,138255.0,1038351.0,85010.0,917474.0,918949.0,468002.0,414570.0,304470.0,799445.0,30140.0,692207.0,431785.0,524281.0,439149.0,1038349.0,554031.0,44807.0,305137.0,590234.0,19755.0,622339.0,313956.0,352714.0,445469.0,1021718.0,758101.0,118186.0,330753.0,95590.0,305701.0,192152.0,103492.0,56447.0,62987.0,51189.0,516266.0,181298.0,104992.0,141595.0,2907.0,8781.0,142653.0,159.0,0.0
2021-04-03,370362.0,1257605.0,3678343.0,843838.0,643232.0,638777.0,2797366.0,211570.0,387057.0,166480.0,2077024.0,1896534.0,138255.0,1039632.0,85448.0,917474.0,923394.0,469052.0,415845.0,304924.0,799450.0,30246.0,693258.0,432287.0,526345.0,439149.0,1043693.0,555274.0,44932.0,305137.0,590697.0,19905.0,623881.0,313956.0,353207.0,445469.0,1024011.0,767273.0,118361.0,330970.0,96077.0,305991.0,192152.0,103609.0,56447.0,62987.0,51468.0,516615.0,181309.0,105092.0,142387.0,2907.0,8785.0,143106.0,159.0,0.0
2021-04-04,370409.0,1260001.0,3679968.0,844302.0,643232.0,639414.0,2798366.0,211812.0,387401.0,166882.0,2081818.0,1904141.0,138255.0,1040572.0,85846.0,917565.0,927195.0,470757.0,417514.0,305184.0,799463.0,30338.0,694204.0,432344.0,526345.0,439149.0,1046714.0,555274.0,45037.0,305137.0,591087.0,20149.0,625148.0,313956.0,353362.0,445469.0,1024011.0,767311.0,118361.0,331054.0,96376.0,306088.0,192152.0,103670.0,56447.0,62987.0,51763.0,516809.0,181309.0,105150.0,143022.0,2907.0,8785.0,143456.0,159.0,0.0
2021-04-05,372631.0,1262345.0,3683077.0,844921.0,646220.0,639765.0,2803306.0,211958.0,387574.0,167219.0,2085298.0,1910858.0,139173.0,1041275.0,86125.0,923688.0,930026.0,471702.0,418374.0,305361.0,803028.0,30427.0,694918.0,432851.0,527728.0,440022.0,1050649.0,556469.0,45112.0,305489.0,591607.0,20267.0,626171.0,316655.0,353829.0,446737.0,1026929.0,778517.0,118517.0,331098.0,96577.0,306158.0,192595.0,103745.0,56529.0,63486.0,51986.0,516918.0,181961.0,105273.0,143448.0,2945.0,8792.0,143733.0,159.0,0.0
2021-04-06,373227.0,1265309.0,3685338.0,845488.0,648023.0,640913.0,2807504.0,212257.0,387874.0,167685.0,2090854.0,1916964.0,139549.0,1042793.0,86510.0,924682.0,933738.0,472941.0,419241.0,305655.0,803916.0,30479.0,695532.0,433269.0,530740.0,440142.0,1055498.0,557803.0,45234.0,305508.0,592195.0,20373.0,627605.0,317729.0,354557.0,446955.0,1028800.0,784542.0,118680.0,331261.0,96806.0,306341.0,192773.0,104005.0,56619.0,63566.0,52276.0,517114.0,182315.0,105470.0,143637.0,2945.0,8794.0,144010.0,159.0,0.0
